label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
No,0.0,-0.036970597489863165,-0.12408629173688474,-0.2153029854939028,-0.27927821999648794,-0.27973703912640835,-0.38994417998797104,-0.2704494663767373,-0.20377588973208796,-0.2910797126028541,-0.39107295173043827,-0.24873671373545997,-0.19966274876879272,-0.2890758615894773,-0.3944046943203815,-0.2608152870865803,-0.2053785615675204,-0.27604642073790897,-0.37419575652373066,-0.2873956122577045,-0.23668459597205369,0.0,0.25922085865891387,0.4947545726630195,0.6649627947529495,0.8049295961854877,0.2892303136559143,0.3087449520310351,0.27591101158243525,0.26081694854861065,0.1200789731244458,0.14930555999322123,0.1400746047573537,0.13496171096848666,-0.039463812973564605,-0.016815912818741906,-0.011447473389129489,-0.016908571278126956,-0.19507040381451232,-0.178232252965518,-0.15197300533175945,-0.14926057271363014,0.0,-0.06674540246518151,-0.10740472124146616,-0.14719744778245303,-0.17368914034449648,-0.052019049734747594,-0.126295424709602,-0.15645573726383916,-0.16630879820089864,-0.04919217992537864,-0.13376697153330835,-0.14704818778486087,-0.13908449673704834,-0.0576925032394995,-0.13932449812245207,-0.10880461483121336,-0.06811866872955284,-0.07146974179119539,-0.11618999727548984,-0.08721334062530914,-0.05405573459271943
No,0.0,-0.03913195415686022,-0.1327487685681947,-0.22635107533463664,-0.2877712261479683,-0.28650129817969777,-0.3955150506634957,-0.27537126208620444,-0.21379458142008465,-0.2953664872893942,-0.39465668167401935,-0.2535582544299857,-0.21032063676853155,-0.2926536849545287,-0.398480082403423,-0.26519783973531946,-0.21348941183716924,-0.2801095352641397,-0.37689792446505604,-0.2929284393871869,-0.24702612368708995,0.0,0.2667661925042308,0.5049363534347359,0.6752655217165445,0.8150966934532089,0.2985213273833324,0.3107225112580597,0.28438248209514827,0.2789029827972419,0.13086939225439384,0.15188556115188664,0.15139421012618343,0.15426042444278554,-0.028591322952137753,-0.012639499277544736,-0.0028469980501216225,-0.005989812070004223,-0.1849033065467911,-0.17163679703779344,-0.1472177900377275,-0.14989763202147743,0.0,-0.06654329538078153,-0.10454375265793074,-0.14162949258472568,-0.16474285926697746,-0.04577082946547512,-0.12024939973325316,-0.15060725910988765,-0.1607892396986588,-0.04298131318598865,-0.12639851751573164,-0.13984156851926616,-0.13238634114756528,-0.052288691176058805,-0.13336251316801953,-0.10378233195989922,-0.06386801885107127,-0.06711110980789627,-0.11081521506416872,-0.08299694915023673,-0.0508719170488909
No,0.0,-0.03894527094183596,-0.13005348069812747,-0.22399758279330498,-0.2875682105514253,-0.28059965809247406,-0.39315358008985013,-0.27414189957460344,-0.2095804715143323,-0.2911433864747744,-0.39359478392239494,-0.2519562676420308,-0.2041861567208683,-0.2889965252653759,-0.3967730290621397,-0.2643286764998211,-0.2091234922275673,-0.2764440981195086,-0.3742003896155528,-0.2902284101300044,-0.2410344372440663,0.0,0.26517310857551785,0.5013338210153858,0.6714163081938536,0.8131401900369737,0.2957706198067825,0.3081766787261957,0.2777495169562279,0.27098051127102135,0.12701460660756173,0.14970346280761737,0.1445758040790363,0.14628693197630502,-0.03177096966564624,-0.014659722498310341,-0.00583042976980877,-0.006880960521607761,-0.18685980996302629,-0.17450470321631614,-0.14700875442293165,-0.1420745358406552,0.0,-0.06616602685279468,-0.10500478564896214,-0.1428933317468431,-0.16702368597894265,-0.049562313578036206,-0.12213761274712141,-0.15076820949502423,-0.1602131584076788,-0.04687761195198763,-0.12962665182794675,-0.1426133492397863,-0.13530263481208385,-0.05562565393505128,-0.13588577002458335,-0.10615436621589253,-0.06667463815164572,-0.06969347487092374,-0.11397293258968491,-0.08646222611332027,-0.05480707563425217
No,0.0,-0.04394576072363141,-0.13590201534962235,-0.22937611981980463,-0.2941342355612625,-0.2872894070811576,-0.3994148071786791,-0.2802009338020898,-0.21561661377623675,-0.29692323693884165,-0.39939667695212444,-0.258227608136464,-0.21111675516019646,-0.29427240697205814,-0.4023312290607811,-0.2698459662313398,-0.2148335152187348,-0.2810753832554953,-0.3809880719012978,-0.29666368843237473,-0.24762327043204965,0.0,0.2659095759721698,0.5045410810258909,0.675741947714335,0.8138382930105432,0.2940749783471022,0.3075737908172629,0.28123807818326224,0.2750255174986903,0.12713312452825629,0.14979361758771928,0.14862653991623836,0.15019413655750255,-0.03121780095619451,-0.014036357783799275,-0.0035400062533377905,-0.005914238939209986,-0.1861617069894568,-0.1732116042356026,-0.14563419373451178,-0.14399353546097374,0.0,-0.06443104664311276,-0.1027565484607475,-0.14045508636930182,-0.16436828266144782,-0.047417053607028206,-0.11988923086593516,-0.1488521326055145,-0.15853372129683338,-0.045309549951561036,-0.1273932441665238,-0.14046214761543363,-0.1335665385972681,-0.05455033558198877,-0.1335533067126247,-0.10333766993294734,-0.06393448120778535,-0.06912352301258896,-0.11186617621538891,-0.08355426888692868,-0.051644334604228834
No,0.0,-0.04057381090639209,-0.13209320096399466,-0.22436234218830117,-0.28850849139282375,-0.2831727327950226,-0.3925696098756042,-0.2741387236629069,-0.21006656472172022,-0.29264967340116954,-0.3940404504517131,-0.2536570571496501,-0.20743864774081588,-0.2899494075791535,-0.3974791668797359,-0.26517239163172646,-0.21142275826863288,-0.2768526259157084,-0.3733604243758271,-0.29029802040691866,-0.24403567138777577,0.0,0.26492226413741177,0.5018017765491521,0.6703827834505751,0.8080772746229432,0.2899992184304948,0.3048437359729423,0.27764682174571315,0.2716229284462386,0.12215142221028613,0.14660728758639088,0.14480399587826254,0.1457035583887345,-0.03694551021147705,-0.01930836528109166,-0.009626657252478894,-0.013307704419251559,-0.1919227253770568,-0.18001183970476622,-0.15219986563065147,-0.15057021745435362,0.0,-0.06510340899566393,-0.10331821996506138,-0.14063019347099154,-0.1640999586630171,-0.04861747317476785,-0.1221790214892103,-0.15162099885500793,-0.16133406751784604,-0.04656361205095676,-0.12962870305961197,-0.14269538672131182,-0.13534241490743548,-0.056006477363046044,-0.13607456813394758,-0.10600767449646627,-0.06637512453820259,-0.07077170553146758,-0.11414093740015986,-0.08617773941218998,-0.05438005284529905
No,0.0,-0.043022531481533295,-0.13802555571650432,-0.23578051759917598,-0.2989088086608564,-0.2926861066266665,-0.407366089794204,-0.2861085746029257,-0.22387760746171692,-0.30242909901287685,-0.40676401192531775,-0.26413559700098,-0.22068299171079842,-0.2997438750051205,-0.40765127787335503,-0.27328911581287374,-0.2213908692644054,-0.28651140276472653,-0.38503446271950453,-0.295556193621444,-0.2457635008466362,0.0,0.2671559488307655,0.5094653637008985,0.6841846945478118,0.8220547972979575,0.3065311921437814,0.3180127496259055,0.29068511120568574,0.284366094536729,0.1385771845780854,0.1614195402150681,0.16030017700440033,0.16334939776139454,-0.021120373463974936,-0.002742866375093685,0.0065319528575193036,0.004257546097263204,-0.17794520270204248,-0.16216106104988745,-0.1360548933579601,-0.13702666537186187,0.0,-0.06482498624114576,-0.10205760292166283,-0.13843216474338826,-0.16073732598239424,-0.042144839281436884,-0.11459914656516271,-0.14371673804488874,-0.15363361240391182,-0.040048197635249805,-0.12078211005952895,-0.13283975701024614,-0.12513348017022044,-0.050088083225176785,-0.12931022828322863,-0.09806636233346623,-0.05774181432076403,-0.06564810874314407,-0.10832729255650528,-0.07891529849440118,-0.04612980159411868
No,0.0,-0.040368896723937085,-0.1301189456717919,-0.2208322451616341,-0.2844493857560884,-0.28084896024200556,-0.3932615321241321,-0.27559826551313155,-0.2065818856118997,-0.29232364734932187,-0.3964488180309208,-0.2553492740233496,-0.20153849196349033,-0.28928331628822457,-0.4003001668773698,-0.2678286718887462,-0.20848447712340373,-0.27462229711344693,-0.3740899339491702,-0.28845093250194154,-0.23667399024502161,0.0,0.26139667894766594,0.4972837517476721,0.6647111688671422,0.8029578430360731,0.28994286438840233,0.3094630590428451,0.278935049837151,0.2661674653163354,0.11948821560126312,0.1512782814155408,0.14337311542810313,0.1379394107269661,-0.04112128518530459,-0.015468285192108645,-0.010357932022923429,-0.016420661965764926,-0.19704215696392688,-0.18088640797399502,-0.1515600455528227,-0.1455510167641077,0.0,-0.06272049004757456,-0.1007504177421023,-0.13851943461164107,-0.16355677901103674,-0.04828400465044134,-0.11992296180773052,-0.14926642179884456,-0.15904166927404775,-0.04694130092673527,-0.1304635461131692,-0.14486620200882783,-0.13767969036521577,-0.05624357127417887,-0.13578493623351764,-0.10605374055585964,-0.06632283118897304,-0.07045899248422072,-0.11472310671500112,-0.08669265424987015,-0.05446424362407461
No,0.0,-0.045065298852802055,-0.13634698021525088,-0.22889539829701816,-0.2934732562268581,-0.290644506458948,-0.40061156782071977,-0.28215382357670016,-0.2162096634214033,-0.29998276288009185,-0.40083476683066366,-0.26132930527946413,-0.2116704390613975,-0.29643146648748253,-0.4059924120570408,-0.27485298649490814,-0.21783526665330472,-0.28195709936419,-0.3803314929654468,-0.2970943498127019,-0.24733161118365113,0.0,0.2664165516126651,0.5036328900715424,0.672024002380705,0.8117584899307573,0.291330412724041,0.31212649278192833,0.2839704823742928,0.2724842204982006,0.12563922305843384,0.1540480107784094,0.15070268577636126,0.14749429501367142,-0.0329860775183969,-0.012227651209491304,-0.003465569985129461,-0.01024432152805437,-0.18824151006924267,-0.17109024324226837,-0.14088693294887028,-0.13939063186759332,0.0,-0.06316436295287374,-0.10159633955523314,-0.1401103927798999,-0.16527502025907387,-0.043538648659830474,-0.11689838453382387,-0.14885312460087413,-0.16024393786516566,-0.0420970151850966,-0.12444673405346622,-0.14005965997429118,-0.1343467565412098,-0.052086239689193715,-0.13016673912928026,-0.10206732018458024,-0.06388610203291442,-0.06735912201337438,-0.10958922657520682,-0.08233537022486088,-0.050899180709520375
No,0.0,-0.038228057218780184,-0.1296149705009705,-0.22123538827358902,-0.28660773806522444,-0.284626322032278,-0.3962179907574851,-0.27568927169345,-0.20938417644413698,-0.2940735192387499,-0.39591042653221814,-0.2528405709916481,-0.20359746434483458,-0.2905680251230472,-0.39702634894573835,-0.2630879187353473,-0.20809856561754542,-0.27652797910293875,-0.3757614067659358,-0.28957814423419675,-0.23914079255050688,0.0,0.2642277642247261,0.5010183690729347,0.6712667475449023,0.8111822564582364,0.2928793378270753,0.3121998938413509,0.27973602540045306,0.2667041843272995,0.1248389447314913,0.15297203656476718,0.14364000097346558,0.14036323945805962,-0.033729755454946435,-0.010427788815866599,-0.005787157475714658,-0.010182227349706537,-0.18881774354176367,-0.17100780888007397,-0.14427027222201633,-0.14074699486242404,0.0,-0.06613050967998957,-0.106568027584519,-0.14664368113066167,-0.1735709481403424,-0.049953173835793695,-0.125447318965197,-0.15676543272610335,-0.16705407322573934,-0.04779210409255161,-0.13339403508561215,-0.14736608167134863,-0.13913368044191887,-0.05721149708585807,-0.1386656375515341,-0.10843623052409876,-0.06760883726611146,-0.07194345524528915,-0.11531345472197187,-0.08575047396398257,-0.05212718733101711
No,0.0,-0.04267388478199035,-0.13207432038620454,-0.22631347091271636,-0.29433245876256087,-0.2891018671020116,-0.40005354671083365,-0.2807339661298882,-0.2152865976433964,-0.29795244085457184,-0.3998394363810177,-0.2583637086689115,-0.20889746378726742,-0.2941934592035976,-0.40368226409622904,-0.2710377904732125,-0.2146088153902862,-0.27957172578090494,-0.3777246703112181,-0.2935841565497198,-0.2445916578713314,0.0,0.26664189754036455,0.50505929702057,0.674370770356597,0.810339756366929,0.29614901721892106,0.3124693507566518,0.283267966346549,0.27289866300915044,0.12706778581290162,0.152320052478072,0.1478822683937383,0.14676797651647083,-0.03311026879645446,-0.014865747786065395,-0.0069707003594796394,-0.011935853871421456,-0.18966024363307102,-0.17471740847692,-0.1465307527278823,-0.1444768748410352,0.0,-0.06539199387083224,-0.1042260517021726,-0.14289964235344482,-0.1679183993237467,-0.04279483796121179,-0.11764057714333201,-0.15067976009882353,-0.16255440315528866,-0.0405178873016557,-0.1248423244187972,-0.14094126290211945,-0.13474542132259476,-0.0502143100332355,-0.13112806141263078,-0.10308587275107985,-0.06377392024914198,-0.06526219585950786,-0.109182549622312,-0.08181166347525672,-0.049607482113478034
No,0.0,-0.04079361228066002,-0.13302327204104125,-0.2268334324476478,-0.2900685553890435,-0.2864951116820096,-0.3967619274166052,-0.27678869621066154,-0.21391729901599307,-0.2961918853128444,-0.39725670607451813,-0.25533319060872045,-0.21056295344798878,-0.29332787808146404,-0.4008248213960053,-0.2684463474392826,-0.21630961726016318,-0.2800387576615365,-0.3767861906007913,-0.29397070973778316,-0.24818503453142718,0.0,0.2651559424978393,0.501108209043983,0.6712713432764814,0.8134744086839998,0.294795658000111,0.30799736752380724,0.2767987820833036,0.26972021218392445,0.12683105370410017,0.14937773654622294,0.14340645590998835,0.1447088655772021,-0.0320851907355868,-0.015790258252257824,-0.009778729275196841,-0.013899601163998508,-0.18652559131600022,-0.17456101873657,-0.14941972929898428,-0.1490666286067699,0.0,-0.06685395997484642,-0.1060741840524886,-0.14461145499930783,-0.16917429743926438,-0.046813370680778205,-0.12202527708514875,-0.1529337906083058,-0.1632821496717152,-0.04431641943709179,-0.12832147823170315,-0.14161206554348507,-0.13374116788496163,-0.053968187240004954,-0.13533652774921465,-0.10561132813298528,-0.06539353037376171,-0.0690898916890483,-0.11228633626035907,-0.08398466400364507,-0.05156355899797573
No,0.0,-0.03905976236315014,-0.12936463831515851,-0.22256514648094178,-0.285867215978276,-0.2807446241929449,-0.39310362055090364,-0.27363393897573973,-0.21078557530731767,-0.29083789449222863,-0.3933421053183565,-0.2518678817270645,-0.20686316192791543,-0.28873068580070466,-0.3961705524577184,-0.26368114078095245,-0.2115956099225681,-0.27635998767150705,-0.37474220031817884,-0.2908938290858743,-0.24351710114391964,0.0,0.2653168780538779,0.4993730876169009,0.66836929239116,0.8100846703555108,0.2914546687302294,0.3058008114456925,0.2744660613992763,0.2659106746150572,0.12339085549482061,0.1468728970896913,0.1408060912263984,0.14177204352143608,-0.035159246105919396,-0.015413253994349715,-0.009662732833307729,-0.014121101319096623,-0.18991532964448926,-0.1737724787942739,-0.14917590863999422,-0.14978257651391585,0.0,-0.06629439457518085,-0.10546106828664009,-0.14408114819556334,-0.16905287739000793,-0.0483679889595002,-0.12318009877995588,-0.15323738692720573,-0.16298562659244736,-0.04583834298924762,-0.1296643562746035,-0.1423797831181616,-0.13421295107366513,-0.055178534232165774,-0.13598780975777458,-0.10549163368177573,-0.06499879365935358,-0.06995517865995837,-0.11283156333512553,-0.08382142798675694,-0.05101967404316151
No,0.0,-0.03764041272773612,-0.12890052561924042,-0.22241316986862236,-0.2858463182621467,-0.2808924519836892,-0.39435322015762064,-0.2743450280948552,-0.2095254426479207,-0.2904540517816005,-0.39306068622789025,-0.2507598417764133,-0.20331208007458626,-0.28727989747913635,-0.39413917440411783,-0.26159313638053205,-0.2080936423805001,-0.2740203697985063,-0.37180096819965636,-0.28791701556050364,-0.23946986540435794,0.0,0.26584291983313074,0.5001240976159185,0.6688772868198166,0.811221715535735,0.2923089243768856,0.3072095965688637,0.2758463979972077,0.2671241447263151,0.12357180925302194,0.1462757166617465,0.1413341124285327,0.14343835563304858,-0.03471699501363613,-0.017678501944026558,-0.009436755658512968,-0.011279779178989995,-0.18877828446426506,-0.17625444773130086,-0.1482684578486318,-0.14330528385189342,0.0,-0.06732649454533711,-0.10731549396593959,-0.14624187280513115,-0.1714118967043656,-0.05213606402969365,-0.12660739198473298,-0.15601280096349174,-0.16537337946010208,-0.04902859253998127,-0.13327773017035247,-0.14586867459911285,-0.1375632037986799,-0.057526809349523526,-0.13849685053633576,-0.10812793388072664,-0.06780101345939896,-0.0714186980097715,-0.11501065799636713,-0.08650487334475646,-0.054051893443805184
No,0.0,-0.04288121507910692,-0.1352715896232484,-0.230706545933354,-0.29135965450963514,-0.2887558010707285,-0.4022636670552781,-0.28386066837530394,-0.21707064011407623,-0.2987273112231659,-0.4038560045297219,-0.26343627620888793,-0.21232233218697397,-0.29628082446933834,-0.40391303248904437,-0.27228996215197865,-0.2147478621183334,-0.2832506343249128,-0.3813868615456406,-0.29717688739365844,-0.24733762622198915,0.0,0.2710634799934107,0.5118604184175668,0.6814569335393114,0.8184373297655084,0.29957517345580925,0.3078522927589352,0.28675937795578516,0.2813662349518901,0.13248325264109942,0.15351361450445816,0.1558099742027866,0.155167171302718,-0.025845922138926967,-0.010423796484613692,0.0016341558610961486,-0.003336643664543,-0.1815626702344916,-0.17030072786219708,-0.14083318102592154,-0.1402354987996821,0.0,-0.0630589155565555,-0.09929845318046589,-0.1351047243762279,-0.15741961244583907,-0.042368931387212184,-0.11352788161425077,-0.1426652473619883,-0.15236262004960932,-0.040468254754920205,-0.12176823121977352,-0.13542796748641847,-0.12816831779050197,-0.050099291955058245,-0.12843274684854614,-0.09971962974474345,-0.060670258519273566,-0.06502608644013705,-0.10732690073335042,-0.07997217469681012,-0.04845595160775162
No,0.0,-0.04009346083218872,-0.135601192534245,-0.23221931459866402,-0.29615925044057934,-0.2893561958847752,-0.4072553753357666,-0.2853492736775771,-0.2176937910406462,-0.30033316494836715,-0.40624002642790297,-0.26172949486200475,-0.21199168648796599,-0.2979356964189688,-0.40460678049337295,-0.26984450420716305,-0.2133721476680128,-0.2851933801777141,-0.38705906625470554,-0.2998950812507162,-0.2470517774043662,0.0,0.26298895359964564,0.5040209073339759,0.6777654886554788,0.8201574887930019,0.30162949211600837,0.3139243480865843,0.28223548599782633,0.2719345869853996,0.13324333524192308,0.15527860078822533,0.14688350619024448,0.1456277470528458,-0.02484071068172502,-0.008671671609194386,-0.003019320301151287,-0.005411303216397368,-0.1798425112069981,-0.16816146994557984,-0.14307113192681975,-0.13977427782128884,0.0,-0.06653670416881942,-0.10499459884305033,-0.14243342906262255,-0.16604126391017143,-0.04782994663529315,-0.12149133957496967,-0.15104023009515546,-0.1604937292934744,-0.044652308958258106,-0.1267137718203792,-0.13871204582929378,-0.1303854416754528,-0.053374993589758314,-0.13288883518161465,-0.1019234681919548,-0.06142315498571189,-0.06761747380941506,-0.11063714302114092,-0.08145653016386278,-0.04851987025417577
